Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2008-06-23,52.86602783203125,53.11861014426686,52.76617085502173,52.91302093233293,1594100
2008-06-24,53.21845245361328,53.3418059467759,52.94824892361316,53.089223704155074,3118400
2008-06-25,53.24198532104492,53.31247500016042,52.75444179056139,53.24786058134884,3251600
2008-06-26,53.6002311706543,53.71183856552952,53.330027803355414,53.453381222241546,4052300
2008-06-27,54.2287483215332,54.29923790952932,53.71770889194701,53.882184597271284,4144800
2008-06-30,54.24048614501953,54.52243997287166,54.08776544970769,54.28160842626202,3743000
2008-07-01,54.11195755004883,54.689683736767414,54.04711009064744,54.6425256280267,3805100
2008-07-02,54.39495849609375,54.459805996389704,54.15915431066472,54.21220890308329,2413700
2008-07-03,54.277042388916016,54.41263380843657,53.964597875987586,54.06481507868626,1405100
2008-07-07,54.52467727661133,54.91376244807928,53.98821667381344,54.277080075319994,3528400
2008-07-08,54.878326416015625,54.907804167698,54.48334973044294,54.53051233406538,2176600
2008-07-09,55.120086669921875,55.20261906020164,54.7781641972326,54.78995710880282,1582000
2008-07-10,55.11417007446289,55.273342838750764,54.789937087609296,55.019849304757294,2723600
2008-07-11,54.33013916015625,55.26157689276703,54.153281446367174,55.13188183567884,5466000
2008-07-14,54.80762481689453,54.978585999707114,54.40675140491109,54.45980599733058,4135400
2008-07-15,54.789955139160156,55.07881849475499,54.648467191471525,54.86659107089983,4541400
2008-07-16,53.7995491027832,54.37727567554343,53.77007132965848,54.28295489736239,3435900
2008-07-17,53.52247619628906,54.005882008654105,53.38688473167394,53.79955108221967,5899900
2008-07-18,53.32203674316406,53.764176366234004,53.23361241669154,53.50479084578655,3475200
2008-07-21,53.52836990356445,53.58732095128077,53.20413239460975,53.322034490042384,3657200
2008-07-22,53.26311492919922,53.504820214701574,53.074468766381486,53.43407621701518,2675200
2008-07-23,53.156959533691406,53.27486610412372,52.90936248229722,53.18643730071843,2871900
2008-07-24,53.675743103027344,53.79364518381185,53.26307682492944,53.26307682492944,2613300
2008-07-25,53.139312744140625,53.55197479211549,53.05678033454565,53.38101801343947,3765300
2008-07-28,53.675743103027344,53.923340171280444,53.469407715140356,53.61678756495902,1275900
2008-07-29,53.457618713378906,53.640368285871325,53.239494918902516,53.445830304501605,1349100
2008-07-30,53.51065444946289,53.8172069443949,53.074411511862905,53.109781223711046,1667500
2008-07-31,54.041255950927734,54.26527625795148,53.80544723190775,54.070733727434195,3898700
2008-08-01,54.160789489746094,54.17262075438221,53.74070962774652,53.82354202228013,1804800
2008-08-04,54.036529541015625,54.21994344550214,53.84719774844136,53.894527311065424,2029900
2008-08-05,53.63418197631836,54.1962592884122,53.61643283168744,54.04834373112176,2191200
2008-08-06,53.41527557373047,53.492194567253456,53.14311143778671,53.492194567253456,3139500
2008-08-07,54.285003662109375,54.373753889702385,53.504009784534276,53.62234041197556,2765600
2008-08-08,54.432945251464844,54.48027933070198,54.16078106689067,54.36786202102034,1035400
2008-08-11,53.912269592285156,54.3027643571341,53.60460267304656,54.3027643571341,3939400
